,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Std.Err.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Std.Err.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
360.AX,multipleSymbols,360.AX,2,1,-1,-0.999999999999979,-0.999999999999979,0,-0.999999999999979,0,-0.999999999999979,NA,NA,0,100,0,NA,NA,-0.999999999999979,-0.999999999999979,-0.999999999999979,-0.999999999999979,NA,NA,NA,-71,-0.0140845070422535,NA,NA,70,-20,-1
3DA.AX,multipleSymbols,3DA.AX,2,1,-12,-12,-12,0,-12,0,-12,NA,NA,0,100,0,NA,NA,-12,-12,-12,-12,NA,NA,NA,-21,-0.571428571428571,NA,NA,6,-21,-12
3DP.AX,multipleSymbols,3DP.AX,6,3,0.5,0.166666666666667,0.5,8,-8,8.5,-8,8.00520663901522,4.62180820795401,66.6666666666667,33.3333333333333,1.0625,4.25,4.25,-8,-8,0.166666666666667,0.5,8.00520663901522,4.62180820795401,0.330503812127711,-31,0.0161290322580645,0.53125,0.53125,21,-22,0.5
3PL.AX,multipleSymbols,3PL.AX,4,2,3,1.5,1.5,7.00000000000001,-4,7.00000000000001,-4,7.77817459305203,5.5,50,50,1.75,7.00000000000001,7.00000000000001,-4,-4,1.5,1.5,7.77817459305203,5.5,3.06135604372413,-21.5,0.13953488372093,1.75,1.75,17.5,-15,3
5GN.AX,multipleSymbols,5GN.AX,8,4,95.5,23.875,22,36.5,0,95.5,0,9.07721506483862,4.53860753241931,100,0,NA,23.875,22,NA,NA,23.875,22,9.07721506483862,4.53860753241931,41.7533211015465,-26.5,3.60377358490566,NA,NA,112.5,-4,95.5
8VI.AX,multipleSymbols,8VI.AX,6,3,69,23,43,54,-28,97,-28,44.5084261685358,25.6969518296107,66.6666666666667,33.3333333333333,3.46428571428571,48.5,48.5,-28,-28,23,43,44.5084261685358,25.6969518296107,8.20324851623314,-171,0.403508771929824,1.73214285714286,1.73214285714286,200,-2,69
A1M.AX,multipleSymbols,A1M.AX,4,2,-6,-3,-3,2,-8,2,-8,7.07106781186547,5,50,50,0.25,2,2,-8,-8,-3,-3,7.07106781186547,5,-6.7349832961931,-16,-0.375,0.25,0.25,10,-6,-6
A4N.AX,multipleSymbols,A4N.AX,2,1,7,6.99999999999999,6.99999999999999,6.99999999999999,0,6.99999999999999,0,NA,NA,100,0,NA,6.99999999999999,6.99999999999999,NA,NA,6.99999999999999,6.99999999999999,NA,NA,NA,-8.49999999999999,0.823529411764707,NA,NA,10.5,-6.5,7
AAJ.AX,multipleSymbols,AAJ.AX,2,1,-16.4999,-16.4999,-16.4999,0,-16.4999,0,-16.4999,NA,NA,0,100,0,NA,NA,-16.4999,-16.4999,-16.4999,-16.4999,NA,NA,NA,-22.4999,-0.733332148142881,NA,NA,5.99999999999999,-16.4999,-16.4999
ABL.AX,multipleSymbols,ABL.AX,2,1,39,39,39,39,0,39,0,NA,NA,100,0,NA,39,39,NA,NA,39,39,NA,NA,NA,-15,2.6,NA,NA,39,-10,39
ABP.AX,multipleSymbols,ABP.AX,2,1,-14,-14,-14,0,-14,0,-14,NA,NA,0,100,0,NA,NA,-14,-14,-14,-14,NA,NA,NA,-27,-0.518518518518518,NA,NA,13,-14,-14
ABR.AX,multipleSymbols,ABR.AX,2,1,12,12,12,12,0,12,0,NA,NA,100,0,NA,12,12,NA,NA,12,12,NA,NA,NA,-33,0.363636363636364,NA,NA,20,-13,12
AC8.AX,multipleSymbols,AC8.AX,2,1,-26,-26,-26,0,-26,0,-26,NA,NA,0,100,0,NA,NA,-26,-26,-26,-26,NA,NA,NA,-29,-0.896551724137931,NA,NA,1,-28,-26
ACF.AX,multipleSymbols,ACF.AX,2,1,20.5,20.5,20.5,20.5,0,20.5,0,NA,NA,100,0,NA,20.5,20.5,NA,NA,20.5,20.5,NA,NA,NA,-3.5,5.85714285714286,NA,NA,20.5,-2,20.5
ACQ.AX,multipleSymbols,ACQ.AX,8,4,3.94499999999999,0.98625,1,4.8627,-2.9177,6.8627,-2.9177,3.27963759837374,1.63981879918687,50,25,2.35209240154916,3.43135,3.43135,-2.9177,-2.9177,0.98625,1,3.27963759837374,1.63981879918687,4.77376933079073,-10.5,0.375714285714285,1.17604620077458,1.17604620077458,8.44499999999999,-4.86280000000001,3.94499999999999
AD8.AX,multipleSymbols,AD8.AX,4,2,32.9999999999999,16.5,16.5,53,-20,53,-20,51.618795026618,36.5,50,50,2.65,53,53,-20,-20,16.5,16.5,51.618795026618,36.5,5.07430248343315,-31.0000000000001,1.06451612903225,2.65,2.65,63,0,32.9999999999999
ADH.AX,multipleSymbols,ADH.AX,6,3,21,6.99999999999999,19,26,-24,45,-24,27.0739727413618,15.6311654502578,66.6666666666667,33.3333333333333,1.875,22.5,22.5,-24,-24,6.99999999999999,19,27.0739727413618,15.6311654502578,4.10436828485643,-48,0.437499999999999,0.937499999999999,0.937499999999999,64,-14,21
ADN.AX,multipleSymbols,ADN.AX,2,1,1,1,1,1,0,1,0,NA,NA,100,0,NA,1,1,NA,NA,1,1,NA,NA,NA,-3.5,0.285714285714285,NA,NA,1,-3,1
ADO.AX,multipleSymbols,ADO.AX,4,2,-5.5,-2.75,-2.75,7,-12.5,7,-12.5,13.7885822331377,9.75,50,50,0.56,7,7,-12.5,-12.5,-2.75,-2.75,13.7885822331377,9.75,-3.16601778880872,-14.5,-0.379310344827586,0.56,0.56,9,-5.5,-5.5
ADT.AX,multipleSymbols,ADT.AX,10,5,-98,-19.6,-22,12,-42.5,12,-110,21.4982557431993,9.61431224789376,20,80,0.109090909090909,12,12,-27.5,-28.5,-19.6,-22,21.4982557431993,9.61431224789376,-14.4728185345744,-123.5,-0.793522267206478,0.436363636363636,0.421052631578947,12,-111.5,-98
AEE.AX,multipleSymbols,AEE.AX,2,1,-13,-13,-13,0,-13,0,-13,NA,NA,0,100,0,NA,NA,-13,-13,-13,-13,NA,NA,NA,-18.5,-0.702702702702703,NA,NA,0,-18.5,-13
AEF.AX,multipleSymbols,AEF.AX,4,2,25.47,12.735,12.735,34,-8.52999999999999,34,-8.52999999999999,30.0732514038639,21.265,50,50,3.98593200468933,34,34,-8.52999999999999,-8.52999999999999,12.735,12.735,30.0732514038639,21.265,6.72231462316945,-160,0.1591875,3.98593200468933,3.98593200468933,91.47,-68.53,25.47
AEI.AX,multipleSymbols,AEI.AX,2,1,-6.5,-6.5,-6.5,0,-6.5,0,-6.5,NA,NA,0,100,0,NA,NA,-6.5,-6.5,-6.5,-6.5,NA,NA,NA,-7.5,-0.866666666666667,NA,NA,1,-6.5,-6.5
AFG.AX,multipleSymbols,AFG.AX,8,4,-3,-0.749999999999995,6.49999999999999,14,-30,27,-30,20.1556443707464,10.0778221853732,75,25,0.900000000000001,9,11,-30,-30,-0.749999999999995,6.49999999999999,20.1556443707464,10.0778221853732,-0.590697110982501,-76,-0.0394736842105263,0.3,0.366666666666666,38,-38,-3
AFL.AX,multipleSymbols,AFL.AX,2,1,-4,-4,-4,0,-4,0,-4,NA,NA,0,100,0,NA,NA,-4,-4,-4,-4,NA,NA,NA,-4.5,-0.888888888888889,NA,NA,0.5,-4.5,-4
AFP.AX,multipleSymbols,AFP.AX,2,1,22,22,22,22,0,22,0,NA,NA,100,0,NA,22,22,NA,NA,22,22,NA,NA,NA,-35.0000000000001,0.628571428571428,NA,NA,45,0,22
AGG.AX,multipleSymbols,AGG.AX,2,1,-23,-23,-23,0,-23,0,-23,NA,NA,0,100,0,NA,NA,-23,-23,-23,-23,NA,NA,NA,-23,-1,NA,NA,0,-23,-23
AGY.AX,multipleSymbols,AGY.AX,2,1,3,3,3,3,0,3,0,NA,NA,100,0,NA,3,3,NA,NA,3,3,NA,NA,NA,-11,0.272727272727273,NA,NA,10.5,-0.5,3
AHQ.AX,multipleSymbols,AHQ.AX,4,2,-1.5,-0.750000000000001,-0.750000000000001,4.99999999999999,-6.49999999999999,4.99999999999999,-6.49999999999999,8.13172798364529,5.74999999999999,50,50,0.769230769230769,4.99999999999999,4.99999999999999,-6.49999999999999,-6.49999999999999,-0.750000000000001,-0.750000000000001,8.13172798364529,5.74999999999999,-1.46412680352024,-9.5,-0.157894736842105,0.769230769230769,0.769230769230769,5,-6.5,-1.5
AHX.AX,multipleSymbols,AHX.AX,2,1,9,9,9,9,0,9,0,NA,NA,100,0,NA,9,9,NA,NA,9,9,NA,NA,NA,-8,1.125,NA,NA,10,0,9
AHY.AX,multipleSymbols,AHY.AX,2,1,-3.5,-3.50000000000001,-3.50000000000001,0,-3.50000000000001,0,-3.50000000000001,NA,NA,0,100,0,NA,NA,-3.50000000000001,-3.50000000000001,-3.50000000000001,-3.50000000000001,NA,NA,NA,-5,-0.7,NA,NA,1.5,-3.5,-3.5
AIR.AX,multipleSymbols,AIR.AX,2,1,-14,-14,-14,0,-14,0,-14,NA,NA,0,100,0,NA,NA,-14,-14,-14,-14,NA,NA,NA,-14,-1,NA,NA,0,-14,-14
AIS.AX,multipleSymbols,AIS.AX,4,2,27.3295,13.66475,13.66475,44.4104,-17.0809,44.4104,-17.0809,43.4809152139763,30.74565,50,50,2.60000351269547,44.4104,44.4104,-17.0809,-17.0809,13.66475,13.66475,43.4809152139763,30.74565,4.98888260055512,-37.578,0.72727393687796,2.60000351269547,2.60000351269547,64.9075,0,27.3295
AKG.AX,multipleSymbols,AKG.AX,3,1,1,-2.49999999999999,-2.49999999999999,0,-2.49999999999999,0,-2.49999999999999,NA,NA,0,100,0,NA,NA,-2.49999999999999,-2.49999999999999,-2.49999999999999,-2.49999999999999,NA,NA,NA,-7,0.142857142857143,NA,NA,6.5,-7,1
ALG.AX,multipleSymbols,ALG.AX,2,1,-26,-26,-26,0,-26,0,-26,NA,NA,0,100,0,NA,NA,-26,-26,-26,-26,NA,NA,NA,-30,-0.866666666666667,NA,NA,4,-26,-26
ALI.AX,multipleSymbols,ALI.AX,2,1,-2,-2,-2,0,-2,0,-2,NA,NA,0,100,0,NA,NA,-2,-2,-2,-2,NA,NA,NA,-4.00000000000003,-0.499999999999996,NA,NA,2.00000000000003,-2,-2
ALK.AX,multipleSymbols,ALK.AX,4,2,9.1123,4.55615,4.55615,15.8266,-6.7143,15.8266,-6.7143,15.9388232440478,11.27045,50,50,2.35714817628048,15.8266,15.8266,-6.7143,-6.7143,4.55615,4.55615,15.9388232440478,11.27045,4.53776529847968,-13.4286,0.678574088140239,2.35714817628048,2.35714817628048,14.3878,-9.5919,9.1123
AMA.AX,multipleSymbols,AMA.AX,2,1,-11.8833,-11.8833,-11.8833,0,-11.8833,0,-11.8833,NA,NA,0,100,0,NA,NA,-11.8833,-11.8833,-11.8833,-11.8833,NA,NA,NA,-11.8833,-1,NA,NA,0,-11.8833,-11.8833
AMH.AX,multipleSymbols,AMH.AX,2,1,1,1,1,1,0,1,0,NA,NA,100,0,NA,1,1,NA,NA,1,1,NA,NA,NA,-4.00000000000001,0.249999999999999,NA,NA,2.5,-2,1
AMI.AX,multipleSymbols,AMI.AX,6,3,-44,-14.6666666666667,-3,2,-43,2,-46,24.6644143115812,14.2400062421959,33.3333333333333,66.6666666666667,0.0434782608695653,2,2,-23,-23,-14.6666666666667,-3,24.6644143115812,14.2400062421959,-9.43975852953297,-62,-0.709677419354839,0.0869565217391305,0.0869565217391305,10,-52,-44
AML.AX,multipleSymbols,AML.AX,4,2,3.5,1.75,1.75,7.5,-4,7.5,-4,8.1317279836453,5.75,50,50,1.875,7.5,7.5,-4,-4,1.75,1.75,8.1317279836453,5.75,3.41629587488056,-9,0.388888888888889,1.875,1.875,7,-9,3.5
AMN.AX,multipleSymbols,AMN.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-6,0,NA,NA,6,-2,0
AMS.AX,multipleSymbols,AMS.AX,4,2,13,6.49999999999999,6.49999999999999,26.5,-13.5,26.5,-13.5,28.2842712474619,20,50,50,1.96296296296296,26.5,26.5,-13.5,-13.5,6.49999999999999,6.49999999999999,28.2842712474619,20,3.64811595210459,-23,0.565217391304347,1.96296296296296,1.96296296296296,30.5,-14.5,13
ANO.AX,multipleSymbols,ANO.AX,4,2,138.2961,69.14805,69.14805,138.795,-0.498900000000002,138.795,-0.498900000000002,98.4956612679209,69.64695,50,50,278.202044497894,138.795,138.795,-0.498900000000002,-0.498900000000002,69.14805,69.14805,98.4956612679209,69.64695,11.144564639091,-49.427,2.79798693022033,278.202044497894,278.202044497894,138.2961,-3.49230000000001,138.2961
APD.AX,multipleSymbols,APD.AX,4,2,-3,-1.5,-1.5,0,-2,0,-3,0.707106781186552,0.500000000000003,0,100,0,NA,NA,-1.5,-1.5,-1.5,-1.5,0.707106781186552,0.500000000000003,-33.6749164809652,-7.5,-0.4,NA,NA,4.5,-3,-3
APH.AX,multipleSymbols,APH.AX,2,1,-3.5,-3.5,-3.5,0,-3.5,0,-3.5,NA,NA,0,100,0,NA,NA,-3.5,-3.5,-3.5,-3.5,NA,NA,NA,-7.5,-0.466666666666667,NA,NA,0,-7.5,-3.5
APZ.AX,multipleSymbols,APZ.AX,2,1,-9,-9.00000000000001,-9.00000000000001,0,-9.00000000000001,0,-9.00000000000001,NA,NA,0,100,0,NA,NA,-9.00000000000001,-9.00000000000001,-9.00000000000001,-9.00000000000001,NA,NA,NA,-17,-0.529411764705882,NA,NA,8,-9,-9
AQZ.AX,multipleSymbols,AQZ.AX,8,4,-28,-6.99999999999999,-9.5,12,-21,12,-40,13.7840487520902,6.89202437604511,25,75,0.3,12,12,-13.3333333333333,-10,-6.99999999999999,-9.5,13.7840487520902,6.89202437604511,-8.06160490747409,-44,-0.636363636363636,0.900000000000001,1.2,16,-28,-28
AR9.AX,multipleSymbols,AR9.AX,2,1,-0.5,-0.5,-0.5,0,-0.5,0,-0.5,NA,NA,0,100,0,NA,NA,-0.5,-0.5,-0.5,-0.5,NA,NA,NA,-2,-0.25,NA,NA,1.5,-0.5,-0.5
ARA.AX,multipleSymbols,ARA.AX,4,2,2,1,1,1,0,2,0,0,0,100,0,NA,1,1,NA,NA,1,1,0,0,NA,-3.00000000000001,0.666666666666665,NA,NA,3.00000000000001,0,2
ARC.AX,multipleSymbols,ARC.AX,4,2,13.5,6.75,6.75,13,0,13.5,0,8.83883476483184,6.25,100,0,NA,6.75,6.75,NA,NA,6.75,6.75,8.83883476483184,6.25,12.1229699331476,-7.5,1.8,NA,NA,18.5,0,13.5
ARF.AX,multipleSymbols,ARF.AX,8,4,27.0000000000001,6.75000000000001,14.5,18.0000000000001,-20,47.0000000000001,-20,18.0254449783263,9.01272248916313,75,25,2.35,15.6666666666667,17,-20,-20,6.75000000000001,14.5,18.0254449783263,9.01272248916313,5.94453719322638,-26,1.03846153846154,0.783333333333334,0.849999999999999,48.0000000000001,-26,27.0000000000001
ARL.AX,multipleSymbols,ARL.AX,4,2,93.2788,46.6394,46.6394,110,-16.7212,110,-16.7212,89.6054198400967,63.3606,50,50,6.57847522905055,110,110,-16.7212,-16.7212,46.6394,46.6394,89.6054198400967,63.3606,8.26264218732326,-28.3332,3.29220843392204,6.57847522905055,6.57847522905055,93.2788,-20.9015,93.2788
ARR.AX,multipleSymbols,ARR.AX,2,1,-11,-11,-11,0,-11,0,-11,NA,NA,0,100,0,NA,NA,-11,-11,-11,-11,NA,NA,NA,-12.5,-0.88,NA,NA,0,-12.5,-11
ARU.AX,multipleSymbols,ARU.AX,2,1,-18,-18,-18,0,-18,0,-18,NA,NA,0,100,0,NA,NA,-18,-18,-18,-18,NA,NA,NA,-18.5,-0.972972972972973,NA,NA,0,-18.5,-18
ASB.AX,multipleSymbols,ASB.AX,2,1,80,80,80,80,0,80,0,NA,NA,100,0,NA,80,80,NA,NA,80,80,NA,NA,NA,-5,16,NA,NA,80,-2,80
ASG.AX,multipleSymbols,ASG.AX,6,3,-3.5,-1.16666666666667,-6.00000000000001,19,-16.5,19,-22.5,18.2368674210604,10.5290603147247,33.3333333333333,66.6666666666667,0.844444444444444,19,19,-11.25,-11.25,-1.16666666666667,-6.00000000000001,18.2368674210604,10.5290603147247,-1.01553949753808,-36,-0.0972222222222222,1.68888888888889,1.68888888888889,11.5,-34.5,-3.5
ASH.AX,multipleSymbols,ASH.AX,4,2,1.5,0.750000000000001,0.750000000000001,3.5,-2,3.5,-2,3.88908729652601,2.75,50,50,1.75,3.5,3.5,-2,-2,0.750000000000001,0.750000000000001,3.88908729652601,2.75,3.06135604372413,-3,0.5,1.75,1.75,2.5,-3,1.5
ATL.AX,multipleSymbols,ATL.AX,2,1,18.5,18.5,18.5,18.5,0,18.5,0,NA,NA,100,0,NA,18.5,18.5,NA,NA,18.5,18.5,NA,NA,NA,-7,2.64285714285714,NA,NA,18.5,0,18.5
ATM.AX,multipleSymbols,ATM.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0
ATR.AX,multipleSymbols,ATR.AX,4,2,7.49999999999999,3.75,3.75,7.5,0,7.5,0,5.3033008588991,3.75,50,0,NA,7.5,7.5,NA,NA,3.75,3.75,5.3033008588991,3.75,11.2249721603218,-9,0.833333333333333,NA,NA,7.49999999999999,-5,7.49999999999999
ATS.AX,multipleSymbols,ATS.AX,4,2,0,-2.66453525910038E-15,-2.66453525910038E-15,3,-3,3,-3,4.24264068711928,3,50,50,0.999999999999998,3,3,-3,-3,-2.66453525910038E-15,-2.66453525910038E-15,4.24264068711928,3,-9.96977803453254E-15,-3.5,0,0.999999999999998,0.999999999999998,3.5,-0.5,0
ATU.AX,multipleSymbols,ATU.AX,2,1,-3,-3,-3,0,-3,0,-3,NA,NA,0,100,0,NA,NA,-3,-3,-3,-3,NA,NA,NA,-5,-0.6,NA,NA,2,-3,-3
AUL.AX,multipleSymbols,AUL.AX,4,2,-51.5,-25.75,-25.75,0,-44.5,0,-51.5,26.5165042944955,18.75,0,100,0,NA,NA,-25.75,-25.75,-25.75,-25.75,26.5165042944955,18.75,-15.4156284335086,-56,-0.919642857142857,NA,NA,2,-54,-51.5
AVA.AX,multipleSymbols,AVA.AX,2,1,8.5,8.5,8.5,8.5,0,8.5,0,NA,NA,100,0,NA,8.5,8.5,NA,NA,8.5,8.5,NA,NA,NA,-3,2.83333333333333,NA,NA,11,0,8.5
AVC.AX,multipleSymbols,AVC.AX,4,2,6,3,3,12.5,-6.49999999999999,12.5,-6.49999999999999,13.4350288425444,9.5,50,50,1.92307692307692,12.5,12.5,-6.49999999999999,-6.49999999999999,3,3,13.4350288425444,9.5,3.54472805062795,-12,0.5,1.92307692307692,1.92307692307692,12.5,0,6
AVG.AX,multipleSymbols,AVG.AX,6,3,5.5,1.83333333333333,0.5,10.5,-5.50000000000001,11,-5.50000000000001,8.08290376865476,4.66666666666667,66.6666666666667,33.3333333333333,2,5.5,5.5,-5.50000000000001,-5.50000000000001,1.83333333333333,0.5,8.08290376865476,4.66666666666667,3.60059518889387,-13.5,0.407407407407407,0.999999999999999,0.999999999999999,7,-13,5.5
AVH.AX,multipleSymbols,AVH.AX,4,2,380,190,190,390,-10,390,-10,282.842712474619,200,50,50,39,390,390,-10,-10,190,190,282.842712474619,200,10.6637235523057,-280,1.35714285714286,39,39,550,-30,380
AVJ.AX,multipleSymbols,AVJ.AX,2,1,-2.50000000000001,-2.5,-2.5,0,-2.5,0,-2.5,NA,NA,0,100,0,NA,NA,-2.5,-2.5,-2.5,-2.5,NA,NA,NA,-6,-0.416666666666668,NA,NA,3.49999999999999,-2.50000000000001,-2.50000000000001
AVN.AX,multipleSymbols,AVN.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-19,0,NA,NA,1,-18,0
AVZ.AX,multipleSymbols,AVZ.AX,8,4,23.5,5.875,9,26.5,-21,44.5,-21,20.3239390867027,10.1619695433513,75,25,2.11904761904762,14.8333333333333,15,-21,-21,5.875,9,20.3239390867027,10.1619695433513,4.5888119088118,-42,0.55952380952381,0.706349206349206,0.714285714285715,38.5,-14,23.5
AWC.AX,multipleSymbols,AWC.AX,2,1,-3,-3.00000000000002,-3.00000000000002,0,-3.00000000000002,0,-3.00000000000002,NA,NA,0,100,0,NA,NA,-3.00000000000002,-3.00000000000002,-3.00000000000002,-3.00000000000002,NA,NA,NA,-19,-0.157894736842105,NA,NA,16,-3,-3
AWN.AX,multipleSymbols,AWN.AX,4,2,-2,-1.00000000000001,-1.00000000000001,15,-17,15,-17,22.6274169979695,16,50,50,0.88235294117647,15,15,-17,-17,-1.00000000000001,-1.00000000000001,22.6274169979695,16,-0.701560760020118,-30,-0.0666666666666667,0.88235294117647,0.88235294117647,13,-17,-2
AX1.AX,multipleSymbols,AX1.AX,4,2,-53.5,-26.75,-26.75,0,-50.5,0,-53.5,33.587572106361,23.75,0,100,0,NA,NA,-26.75,-26.75,-26.75,-26.75,33.587572106361,23.75,-12.642863380573,-88.5000000000001,-0.604519774011299,NA,NA,21,-67.5000000000001,-53.5
AXE.AX,multipleSymbols,AXE.AX,2,1,-3,-2.99999999999999,-2.99999999999999,0,-2.99999999999999,0,-2.99999999999999,NA,NA,0,100,0,NA,NA,-2.99999999999999,-2.99999999999999,-2.99999999999999,-2.99999999999999,NA,NA,NA,-15,-0.2,NA,NA,1,-15,-3
AYS.AX,multipleSymbols,AYS.AX,4,2,-50.6745,-25.33725,-25.33725,0,-47.6745,0,-50.6745,31.5896418961184,22.33725,0,100,0,NA,NA,-25.33725,-25.33725,-25.33725,-25.33725,31.5896418961184,22.33725,-12.7325398546873,-68.8436,-0.736081494866625,NA,NA,14.6691,-54.1745,-50.6745
BBC.AX,multipleSymbols,BBC.AX,8,4,33.4699,8.367475,4.47745,27.5,-2.98500000000002,37.4499,-3.98000000000003,13.9653405318011,6.98267026590056,50,50,9.40952261306527,18.72495,18.72495,-1.99000000000001,-1.99000000000001,8.367475,4.47745,13.9653405318011,6.98267026590056,9.51137191440688,-19.4023,1.72504806131232,9.40952261306527,9.40952261306527,34.4699,-7.46250000000003,33.4699
BBL.AX,multipleSymbols,BBL.AX,4,2,-4.49999999999999,-2.25,-2.25,0,-3.49999999999999,0,-4.49999999999999,1.76776695296636,1.25,0,100,0,NA,NA,-2.25,-2.25,-2.25,-2.25,1.76776695296636,1.25,-20.2049498885793,-6.5,-0.692307692307691,NA,NA,2.00000000000001,-5.00000000000001,-4.49999999999999
BBN.AX,multipleSymbols,BBN.AX,6,3,-36,-12,0.999999999999979,23,-60,24,-60,43,24.8260615751539,66.6666666666667,33.3333333333333,0.4,12,12,-60,-60,-12,0.999999999999979,43,24.8260615751539,-4.43009521852676,-83,-0.433734939759036,0.2,0.2,46,-37,-36
BCB.AX,multipleSymbols,BCB.AX,6,3,-2.5,-0.833333333333334,-1,0.5,-2,0.5,-3,1.25830573921179,0.72648315725678,33.3333333333333,66.6666666666667,0.166666666666667,0.5,0.5,-1.5,-1.5,-0.833333333333334,-1,1.25830573921179,0.72648315725678,-10.5131496607569,-6,-0.416666666666667,0.333333333333333,0.333333333333333,3.5,-5.5,-2.5
BCC.AX,multipleSymbols,BCC.AX,2,1,-6.5,-6.5,-6.5,0,-6.5,0,-6.5,NA,NA,0,100,0,NA,NA,-6.5,-6.5,-6.5,-6.5,NA,NA,NA,-9,-0.722222222222222,NA,NA,0.5,-8.5,-6.5
BDA.AX,multipleSymbols,BDA.AX,2,1,-19,-19,-19,0,-19,0,-19,NA,NA,0,100,0,NA,NA,-19,-19,-19,-19,NA,NA,NA,-22.5,-0.844444444444444,NA,NA,3.5,-19,-19
BET.AX,multipleSymbols,BET.AX,8,4,9.00000000000001,2.25000000000001,6.5,26.5,-30.5,39.5,-30.5,23.86943652456,11.93471826228,75,25,1.29508196721312,13.1666666666667,9,-30.5,-30.5,2.25000000000001,6.5,23.86943652456,11.93471826228,1.49637561249597,-49.5,0.181818181818182,0.431693989071039,0.295081967213115,55.5,-1,9.00000000000001
BFG.AX,multipleSymbols,BFG.AX,10,5,-43.8042,-8.76084,-8.5,29.5,-34,29.5,-73.3042,24.2627870931598,10.850648252782,20,80,0.402432602770374,29.5,29.5,-18.32605,-16.5,-8.76084,-8.5,24.2627870931598,10.850648252782,-5.73198878439529,-98.5,-0.44471269035533,1.60973041108149,1.78787878787879,7.19579999999999,-91.3042,-43.8042
BGL.AX,multipleSymbols,BGL.AX,2,1,-6,-5.99999999999999,-5.99999999999999,0,-5.99999999999999,0,-5.99999999999999,NA,NA,0,100,0,NA,NA,-5.99999999999999,-5.99999999999999,-5.99999999999999,-5.99999999999999,NA,NA,NA,-11.5,-0.521739130434783,NA,NA,1,-10.5,-6
BGP.AX,multipleSymbols,BGP.AX,2,1,-23,-23,-23,0,-23,0,-23,NA,NA,0,100,0,NA,NA,-23,-23,-23,-23,NA,NA,NA,-23,-1,NA,NA,0,-23,-23
BHL.AX,multipleSymbols,BHL.AX,4,2,-0.5,-0.25,-0.25,0.5,-1,0.5,-1,1.06066017177982,0.750000000000001,50,50,0.5,0.5,0.5,-1,-1,-0.25,-0.25,1.06066017177982,0.750000000000001,-3.74165738677394,-5.5,-0.0909090909090909,0.5,0.5,1,-5.5,-0.5
BID.AX,multipleSymbols,BID.AX,4,2,52.1599,26.07995,26.07995,42.1599,0,52.1599,0,22.7404833722813,16.07995,100,0,NA,26.07995,26.07995,NA,NA,26.07995,26.07995,22.7404833722813,16.07995,18.2056979463609,-27.1999,1.91765043253836,NA,NA,71.6599,-0.68,52.1599
BIN.AX,multipleSymbols,BIN.AX,2,1,42,42,42,42,0,42,0,NA,NA,100,0,NA,42,42,NA,NA,42,42,NA,NA,NA,-23,1.82608695652174,NA,NA,60,-7,42
BIS.AX,multipleSymbols,BIS.AX,8,4,-5.5,-1.37499999999999,1.25000000000001,6.00000000000001,-14,10,-15.5,8.99421110122135,4.49710555061067,50,50,0.645161290322582,5,5,-7.74999999999999,-7.74999999999999,-1.37499999999999,1.25000000000001,8.99421110122135,4.49710555061067,-2.4268330007641,-29,-0.189655172413793,0.645161290322582,0.645161290322582,21.5,-15.5,-5.5
BLX.AX,multipleSymbols,BLX.AX,6,3,2.8421709430404E-14,5.92697187625409E-16,-2.99999999999998,23,-20,23,-23,21.6564078277077,12.5033328890074,33.3333333333333,66.6666666666667,1,23,23,-11.5,-11.5,5.92697187625409E-16,-2.99999999999998,21.6564078277077,12.5033328890074,4.34456916502446E-16,-58,4.90029472938E-16,2,2,48,-9.99999999999997,2.8421709430404E-14
BOE.AX,multipleSymbols,BOE.AX,2,1,-41,-41,-41,0,-41,0,-41,NA,NA,0,100,0,NA,NA,-41,-41,-41,-41,NA,NA,NA,-57,-0.719298245614035,NA,NA,16,-41,-41
BPT.AX,multipleSymbols,BPT.AX,12,6,3,0.499999999999993,-3.25,32.5,-17,32.5,-29.5,16.6643331699771,6.80318552836341,16.6666666666667,83.3333333333333,1.10169491525424,32.5,32.5,-5.90000000000001,-4,0.499999999999993,-3.25,16.6643331699771,6.80318552836341,0.476301922929242,-49,0.0612244897959184,5.50847457627118,8.12499999999999,42,-7,3
BRB.AX,multipleSymbols,BRB.AX,2,1,8.5,8.5,8.5,8.5,0,8.5,0,NA,NA,100,0,NA,8.5,8.5,NA,NA,8.5,8.5,NA,NA,NA,-4.5,1.88888888888889,NA,NA,12,-0.500000000000004,8.5
